payment_id,customer_id,payment_method,date,amount
624,464,internet banking,2020-01-17 11:14:49,41.97
625,733,bank card online,2020-05-07 13:53:13,65.03
626,575,internet banking,2021-01-23 12:26:17,75.09
627,953,ATM,2020-12-26 02:05:22,66.12
628,801,bank card online,2021-04-04 23:34:38,69.85
632,33,internet banking,2019-11-24 06:33:13,41.6
633,536,bank card online,2019-09-03 19:37:04,93.12
634,31,internet banking,2021-11-14 04:45:05,110.75
635,704,bank card online,2020-03-27 20:46:34,100.48
636,232,internet banking,2020-10-07 03:05:17,30.0
637,247,internet banking,2021-05-28 01:01:35,101.68
638,841,bank card online,2021-12-22 06:05:35,36.13
639,87,internet banking,2021-11-18 03:30:15,102.56
640,388,internet banking,2021-01-01 06:00:33,80.1
641,674,online wallet,2021-01-01 07:33:48,144.27
642,326,bank card online,2019-05-16 06:38:05,90.31
643,193,internet banking,2019-03-31 06:02:27,52.51
644,724,bank card online,2021-04-15 09:27:56,106.01
645,580,bank card online,2021-07-02 05:49:27,71.08
646,590,payment in stores,2019-02-19 14:07:57,75.61
648,657,auto payment from a bank card,2021-08-04 03:30:49,47.32
649,727,bank card online,2020-01-19 03:45:55,59.47
650,650,internet banking,2021-08-11 01:02:26,27.87
651,734,internet banking,2020-05-02 20:14:22,76.01
652,18,internet banking,2021-07-04 14:13:26,80.12
653,628,internet banking,2019-11-23 12:49:33,76.89
655,627,bank card online,2020-09-03 18:18:16,38.63
657,940,bank card online,2019-12-24 02:43:18,115.85
658,140,payment in stores,2019-11-27 21:57:06,35.46
659,701,bank card online,2020-03-28 23:37:52,33.68
661,741,ATM,2020-07-14 22:40:40,91.23
662,55,online wallet,2020-11-19 01:47:16,45.17
663,32,online wallet,2020-12-16 14:04:35,37.08
665,649,payment in stores,2019-11-22 18:39:07,27.39
666,193,internet banking,2020-03-18 00:09:17,29.75
667,78,internet banking,2020-11-17 21:21:44,145.32
668,840,internet banking,2021-11-05 02:23:40,46.05
669,549,online wallet,2021-10-12 08:36:27,38.5
671,804,payment in stores,2019-09-07 13:18:52,56.95
672,233,internet banking,2020-11-16 18:30:12,90.54
674,980,auto payment from a bank card,2019-09-26 17:31:08,52.32
675,411,internet banking,2020-07-27 23:42:09,79.81
676,547,online wallet,2020-08-08 18:18:40,27.14
677,456,auto payment from a bank card,2020-08-13 18:07:43,77.61
678,585,online wallet,2019-06-27 09:50:40,65.81
680,374,auto payment from a bank card,2019-12-02 11:55:36,20.94
681,724,auto payment from a bank card,2020-09-24 15:28:49,66.73
683,453,online wallet,2020-01-12 07:12:07,32.97
684,797,auto payment from a bank card,2021-06-14 07:37:42,42.05
685,434,internet banking,2021-09-29 20:45:58,54.71
687,339,online wallet,2021-09-24 12:35:01,19.46
688,461,internet banking,2020-02-07 15:01:45,113.65
689,365,online wallet,2021-12-12 19:39:39,71.78
690,865,bank card online,2019-11-11 23:18:24,58.03
691,519,auto payment from a bank card,2019-08-15 20:53:49,155.38
692,503,auto payment from a bank card,2020-01-27 12:00:38,57.32
693,196,bank card online,2021-10-26 14:47:55,23.12
694,662,bank card online,2021-06-20 23:52:28,63.44
695,401,internet banking,2020-12-30 23:20:51,57.45
696,445,auto payment from a bank card,2019-12-30 16:46:45,51.78
697,385,internet banking,2021-04-05 15:35:15,20.02
698,355,bank card online,2020-12-20 02:51:17,34.85
699,916,auto payment from a bank card,2020-04-17 23:13:44,28.83
700,509,internet banking,2021-09-25 21:49:18,23.98
701,897,online wallet,2021-10-17 21:31:03,41.92
702,121,internet banking,2020-01-15 08:40:10,34.11
703,370,payment in stores,2020-11-11 18:50:22,75.26
704,911,internet banking,2021-07-07 15:15:02,21.16
705,389,internet banking,2021-09-02 19:23:09,44.11
707,848,auto payment from a bank card,2021-12-04 17:02:35,75.43
709,126,bank card online,2019-03-12 12:36:30,45.45
710,658,bank card online,2021-10-31 13:48:57,85.18
711,659,online wallet,2019-08-27 10:28:40,137.53
712,732,auto payment from a bank card,2021-12-02 09:56:18,75.09
714,554,internet banking,2021-06-18 04:43:39,13.93
715,477,payment in stores,2020-06-30 07:05:16,56.01
717,536,payment in stores,2020-02-24 14:40:15,76.63
718,846,internet banking,2019-04-09 11:41:30,21.64
719,607,bank card online,2020-07-21 12:57:09,67.62
720,30,internet banking,2019-09-25 20:56:09,70.03
721,227,bank card online,2021-06-22 17:14:31,141.57
722,418,bank card online,2020-10-19 12:18:59,12.47
723,332,internet banking,2019-10-31 05:15:59,85.72
724,953,internet banking,2021-03-12 08:11:26,54.61
725,454,internet banking,2020-06-29 13:56:59,24.95
726,744,internet banking,2020-06-30 03:51:24,24.95
727,300,bank card online,2021-10-15 22:40:21,31.92
728,127,internet banking,2021-12-01 03:12:13,48.48
729,579,bank card online,2020-05-14 00:27:41,50.59
730,806,online wallet,2021-07-15 19:52:07,145.32
731,771,bank card online,2021-11-01 04:02:25,55.03
732,187,auto payment from a bank card,2020-08-17 07:09:38,10.15
733,780,internet banking,2019-04-16 23:47:58,38.95
734,153,online wallet,2021-02-05 03:09:02,52.42
735,250,online wallet,2019-06-23 21:54:23,55.81
736,720,auto payment from a bank card,2021-10-20 04:17:09,127.46
737,20,auto payment from a bank card,2020-05-27 23:51:30,257.15
738,82,internet banking,2021-11-07 18:24:27,27.05
739,62,internet banking,2020-01-24 03:35:27,101.85
740,881,internet banking,2021-11-09 02:01:20,58.48
741,321,internet banking,2020-02-02 08:26:03,34.64
742,792,auto payment from a bank card,2020-07-23 22:52:05,73.32
744,779,auto payment from a bank card,2020-08-15 07:56:08,40.14
745,225,ATM,2021-09-03 16:52:13,37.51
746,573,internet banking,2021-06-06 11:52:02,191.78
747,514,auto payment from a bank card,2021-11-02 08:40:16,34.69
748,860,internet banking,2020-08-11 04:22:35,77.09
749,616,internet banking,2020-09-15 06:41:56,56.83
750,368,online wallet,2019-01-01 13:30:54,34.66
752,620,online wallet,2021-01-12 01:20:55,197.63
753,807,bank card online,2021-07-30 18:43:29,45.25
754,185,bank card online,2019-10-09 09:50:31,13.93
755,880,internet banking,2019-10-31 15:29:03,64.74
756,294,auto payment from a bank card,2021-12-24 17:22:44,72.04
757,417,online wallet,2021-12-07 22:21:53,69.85
758,76,bank card online,2021-08-28 21:14:21,101.06
759,693,bank card online,2019-11-04 22:19:46,62.05
760,22,online wallet,2019-12-27 01:22:50,23.76
762,993,internet banking,2021-11-13 14:35:26,65.3
763,124,ATM,2021-05-06 18:09:51,35.17
764,755,internet banking,2019-06-07 22:51:35,17.38
765,562,internet banking,2019-10-13 10:53:02,88.13
767,508,internet banking,2021-12-13 17:52:17,80.58
768,417,bank card online,2021-11-22 19:53:59,48.4
769,741,bank card online,2021-11-02 21:27:25,162.31
770,541,bank card online,2020-04-08 11:37:35,86.61
771,503,auto payment from a bank card,2020-01-18 10:26:47,75.26
772,892,internet banking,2021-12-13 20:38:44,36.34
776,544,online wallet,2021-07-18 05:03:38,47.53
778,800,auto payment from a bank card,2021-12-08 03:22:52,86.0
779,578,internet banking,2021-10-18 01:20:58,22.72
780,593,auto payment from a bank card,2020-11-11 00:29:28,52.84
781,342,online wallet,2021-03-09 05:25:23,101.44
782,141,online wallet,2020-10-05 06:49:59,34.68
783,201,internet banking,2021-12-12 13:04:55,191.78
786,826,online wallet,2020-07-24 04:06:11,76.46
787,580,bank card online,2019-05-04 16:06:52,40.63
789,718,bank card online,2020-06-23 05:38:05,43.61
790,936,auto payment from a bank card,2021-10-14 08:47:30,49.86
791,851,online wallet,2020-12-14 13:17:11,25.16
792,553,bank card online,2021-05-29 02:24:18,84.27
793,617,internet banking,2020-06-27 14:32:40,78.86
795,723,bank card online,2019-10-21 01:58:34,67.59
796,40,auto payment from a bank card,2021-02-28 23:50:05,27.81
797,227,online wallet,2019-11-03 22:28:50,47.55
798,82,payment in stores,2020-05-28 08:52:08,35.78
800,294,online wallet,2021-06-18 04:54:12,43.6
801,936,internet banking,2020-09-24 11:33:29,30.49
802,459,auto payment from a bank card,2021-12-02 12:52:00,53.48
803,991,sms payments,2019-01-28 19:54:33,52.13
805,387,sms payments,2021-04-28 07:17:43,35.73
807,780,internet banking,2020-09-10 13:05:01,35.36
809,346,internet banking,2021-08-28 14:58:41,89.01
810,297,auto payment from a bank card,2020-02-29 08:50:56,103.61
811,746,internet banking,2021-12-17 21:19:15,32.43
812,917,auto payment from a bank card,2020-11-01 12:51:53,18.05
813,513,bank card online,2021-12-23 00:39:37,85.49
815,109,auto payment from a bank card,2021-11-30 21:10:32,72.84
816,441,internet banking,2019-10-30 04:35:42,76.57
817,37,internet banking,2021-09-08 14:43:35,106.87
818,587,internet banking,2020-12-24 23:21:01,80.59
819,880,internet banking,2021-02-16 19:59:44,51.51
820,75,bank card online,2019-05-07 03:42:56,45.16
821,50,bank card online,2019-02-06 12:10:49,125.67
823,325,internet banking,2021-09-05 18:39:21,135.07
826,10,auto payment from a bank card,2021-06-05 17:12:24,40.38
827,448,internet banking,2019-08-28 11:42:44,38.44
829,810,online wallet,2021-12-13 02:44:12,89.18
830,791,internet banking,2019-06-11 19:01:36,115.5
831,129,ATM,2021-04-05 09:24:53,27.23
832,630,payment in stores,2020-11-06 05:26:18,79.47
833,563,bank card online,2021-09-23 19:13:26,85.5
835,258,payment in stores,2020-11-26 17:11:08,39.94
836,996,online wallet,2021-04-08 19:35:35,18.2
838,985,bank card online,2019-11-27 20:51:03,31.11
840,110,bank card online,2021-05-28 20:56:22,73.72
842,408,internet banking,2021-01-17 12:47:16,30.05
844,415,auto payment from a bank card,2020-01-28 15:13:45,77.03
845,858,internet banking,2020-06-12 10:57:17,8.47
846,254,ATM,2019-12-12 07:39:52,125.28
847,217,bank card online,2020-06-25 22:49:30,29.91
850,613,internet banking,2021-05-10 04:08:52,64.77
851,976,ATM,2020-07-29 00:21:48,86.05
852,533,bank card online,2021-10-03 10:00:46,74.59
853,896,bank card online,2021-04-11 15:37:39,26.78
854,860,internet banking,2019-03-11 05:46:35,35.16
855,330,online wallet,2020-05-02 05:26:20,32.83
856,964,bank card online,2021-06-10 00:51:16,30.41
857,482,internet banking,2019-09-03 09:16:00,60.79
859,14,auto payment from a bank card,2019-06-12 13:49:54,37.16
860,134,bank card online,2019-10-27 09:12:49,91.89
861,396,bank card online,2019-10-11 01:21:11,98.03
862,741,online wallet,2021-12-14 04:28:58,55.28
863,770,bank card online,2020-06-09 01:27:04,155.39
864,822,ATM,2021-07-10 09:36:22,15.62
865,709,internet banking,2020-06-08 02:39:59,50.22
866,421,auto payment from a bank card,2021-01-10 08:10:14,60.89
867,398,bank card online,2020-09-02 20:11:57,16.1
868,551,auto payment from a bank card,2019-12-07 18:26:13,44.43
869,799,internet banking,2020-03-25 14:30:46,32.53
870,997,auto payment from a bank card,2019-08-16 04:19:40,41.9
871,578,internet banking,2020-07-19 08:48:14,98.72
872,156,online wallet,2019-04-29 16:04:13,20.96
873,163,auto payment from a bank card,2019-10-02 06:09:43,136.22
874,85,online wallet,2020-05-21 19:10:17,45.31
875,981,online wallet,2019-10-04 12:37:25,44.41
878,141,auto payment from a bank card,2019-11-26 05:06:12,23.06
879,624,auto payment from a bank card,2021-04-24 10:09:23,85.14
880,323,ATM,2020-04-27 06:44:27,45.28
881,954,online wallet,2021-05-04 03:14:37,71.19
882,677,auto payment from a bank card,2020-06-22 07:20:48,44.6
885,32,internet banking,2019-08-01 15:56:17,79.02
886,230,sms payments,2019-04-07 16:15:31,65.33
889,330,bank card online,2021-08-22 13:17:04,32.32
890,393,auto payment from a bank card,2020-02-27 03:34:24,55.57
891,233,bank card online,2019-09-29 09:23:47,35.25
893,673,internet banking,2020-04-09 15:39:17,47.29
894,956,bank card online,2021-03-19 20:17:01,57.27
895,555,auto payment from a bank card,2020-06-29 14:08:14,33.78
896,585,internet banking,2019-07-03 09:54:17,30.8
897,586,online wallet,2019-12-23 13:12:14,52.06
898,12,online wallet,2021-07-24 14:04:26,106.12
899,312,auto payment from a bank card,2019-07-29 16:16:29,51.37
900,143,internet banking,2021-12-11 01:46:19,56.62
901,483,internet banking,2020-11-12 15:05:15,43.44
902,804,bank card online,2021-12-24 17:16:30,47.68
903,445,ATM,2021-09-01 18:21:54,48.27
904,713,online wallet,2020-02-09 11:46:58,112.99
905,176,online wallet,2019-10-15 04:14:42,58.35
906,449,sms payments,2020-03-07 10:31:21,33.03
907,445,auto payment from a bank card,2020-08-02 17:52:55,94.84
908,286,bank card online,2020-09-18 17:00:38,100.69
910,275,online wallet,2020-05-24 08:05:38,33.78
911,85,online wallet,2021-11-10 14:05:31,33.88
912,418,auto payment from a bank card,2021-09-30 04:15:38,31.77
913,801,online wallet,2020-01-11 03:26:18,106.17
915,732,internet banking,2021-10-26 23:38:16,37.0
916,772,internet banking,2020-08-21 07:10:58,24.47
917,979,internet banking,2021-06-15 07:24:46,25.33
918,542,internet banking,2020-05-24 14:56:32,62.12
919,258,auto payment from a bank card,2021-12-26 02:16:23,17.46
920,730,internet banking,2021-08-14 02:22:48,41.44
921,700,internet banking,2020-01-22 08:38:45,48.16
923,922,auto payment from a bank card,2020-01-27 18:36:47,33.86
924,774,bank card online,2019-05-26 06:01:43,40.24
926,389,bank card online,2021-07-11 08:09:31,114.91
927,897,online wallet,2019-06-22 08:15:36,67.45
928,917,auto payment from a bank card,2021-10-06 20:21:01,67.06
929,21,internet banking,2021-01-04 04:40:05,30.69
930,647,payment in stores,2020-07-10 15:35:22,62.62
931,647,ATM,2019-04-06 04:02:32,18.53
932,853,internet banking,2021-01-11 19:19:51,46.33
934,388,internet banking,2019-05-03 06:21:59,67.28
935,540,bank card online,2019-05-19 13:08:23,28.89
936,804,auto payment from a bank card,2021-01-31 10:10:41,65.92
937,487,auto payment from a bank card,2021-01-05 03:12:02,34.43
938,389,online wallet,2021-04-04 09:22:08,16.62
939,560,online wallet,2021-09-30 09:43:47,56.33
941,120,auto payment from a bank card,2020-06-04 21:00:21,50.69
942,875,bank card online,2021-04-06 15:50:33,25.07
943,769,internet banking,2019-12-31 05:07:26,90.87
944,408,bank card online,2020-04-10 22:24:51,109.98
945,648,bank card online,2020-05-11 08:26:03,45.36
946,466,online wallet,2021-04-01 17:47:04,32.26
947,931,internet banking,2021-09-29 12:45:22,94.66
948,893,online wallet,2019-01-01 15:10:25,46.32
949,737,online wallet,2020-11-11 01:24:59,41.85
950,481,internet banking,2020-11-16 03:03:20,93.93
951,778,internet banking,2020-08-21 08:54:12,108.39
953,234,ATM,2021-03-08 01:08:30,80.29
954,797,online wallet,2021-01-19 14:12:32,38.3
955,290,bank card online,2020-05-19 05:53:17,68.18
956,674,internet banking,2019-09-19 21:18:29,20.65
957,37,ATM,2020-11-17 08:59:54,90.27
958,425,bank card online,2021-12-20 21:19:57,67.3
959,226,payment in stores,2020-12-18 22:09:06,25.2
960,817,internet banking,2019-03-18 03:00:18,64.92
961,470,auto payment from a bank card,2021-03-03 00:13:36,84.0
962,983,internet banking,2019-01-10 23:24:41,42.54
964,201,online wallet,2020-05-07 22:02:42,45.48
966,668,bank card online,2021-04-08 21:20:57,132.0
968,622,online wallet,2021-11-05 10:10:59,23.87
969,147,auto payment from a bank card,2019-06-15 14:43:01,61.92
970,869,payment in stores,2019-06-21 10:50:21,43.87
972,56,online wallet,2021-02-27 04:57:03,87.86
973,370,online wallet,2020-07-09 20:07:31,79.77
974,515,internet banking,2020-05-13 02:28:55,64.54
975,562,auto payment from a bank card,2020-05-28 07:40:45,41.34
976,492,auto payment from a bank card,2021-01-12 04:10:39,34.81
978,249,bank card online,2019-09-22 20:14:42,32.77
979,996,bank card online,2019-07-15 03:10:36,34.92
981,172,bank card online,2020-05-01 11:06:35,108.57
982,444,internet banking,2020-07-07 20:18:28,66.94
983,363,payment in stores,2021-08-09 03:31:27,89.13
984,585,internet banking,2019-04-09 21:01:01,47.6
985,666,internet banking,2021-07-22 05:29:24,25.83
986,210,internet banking,2020-10-18 00:09:33,64.8
987,832,internet banking,2020-11-16 22:47:26,146.59
988,238,auto payment from a bank card,2021-04-10 06:38:35,64.42
989,499,auto payment from a bank card,2021-04-08 09:59:27,69.12
990,906,payment in stores,2019-10-02 20:36:53,46.74
992,392,online wallet,2020-10-17 01:18:38,243.25
993,841,bank card online,2020-05-14 03:07:17,113.72
995,791,internet banking,2020-01-29 12:36:43,46.86
996,478,online wallet,2021-01-13 01:09:31,30.71
997,653,ATM,2020-07-30 15:27:38,59.58
998,505,online wallet,2020-07-11 23:51:07,30.8
999,348,internet banking,2020-04-27 21:25:01,54.11
1000,87,auto payment from a bank card,2021-12-10 01:53:22,124.89
1001,997,online wallet,2021-03-08 12:03:15,76.21
1002,952,bank card online,2021-11-07 01:23:10,32.03
1003,317,payment in stores,2021-10-30 05:24:52,33.24
1004,142,auto payment from a bank card,2020-11-03 07:24:57,26.54
1006,418,bank card online,2021-08-19 08:15:43,56.58
1007,77,bank card online,2021-08-09 20:14:21,48.52
1008,558,auto payment from a bank card,2019-04-18 14:25:26,86.02
1009,653,sms payments,2021-11-02 02:05:11,382.84
1010,511,internet banking,2020-11-21 23:15:50,50.67
1011,816,online wallet,2019-07-14 02:09:53,45.57
1012,355,online wallet,2021-05-01 13:45:50,128.77
1013,46,internet banking,2020-04-24 15:10:49,37.39
1014,873,sms payments,2019-02-16 01:49:06,17.98
1015,443,internet banking,2019-12-01 04:06:22,45.41
1016,804,internet banking,2019-10-10 08:52:50,74.72
1017,600,online wallet,2020-11-29 03:56:46,106.85
1018,933,sms payments,2021-10-08 03:29:09,16.06
1019,784,online wallet,2021-10-31 07:45:45,55.39
1020,685,ATM,2019-07-22 04:11:18,46.76
1021,468,online wallet,2019-11-05 08:38:21,39.68
1022,689,auto payment from a bank card,2021-04-04 11:34:11,48.6
1023,885,internet banking,2021-12-21 19:57:32,37.5
1024,98,internet banking,2020-09-16 19:06:54,59.87
1025,214,bank card online,2021-01-16 06:27:05,31.16
1026,382,bank card online,2021-08-10 07:03:41,58.67
1030,856,bank card online,2021-06-22 17:24:08,26.0
1031,180,auto payment from a bank card,2020-06-04 21:49:50,41.94
1032,715,online wallet,2019-09-17 04:41:20,42.17
1033,884,auto payment from a bank card,2021-10-21 17:30:06,18.59
1034,66,ATM,2021-10-17 18:01:08,75.41
1035,523,payment in stores,2020-06-11 23:13:07,42.85
1036,479,auto payment from a bank card,2019-07-01 03:56:01,68.97
1037,2,online wallet,2019-05-28 19:07:29,85.12
1038,653,internet banking,2019-01-04 06:57:48,52.34
1039,510,internet banking,2020-09-29 03:34:46,81.49
1040,650,internet banking,2019-10-16 16:30:01,149.53
1041,421,bank card online,2020-05-01 09:21:53,61.16
1043,824,internet banking,2020-12-10 09:31:02,37.7
